,url,sentence,title,body,arbitration,
409,https://stackoverflow.com/questions/5054132,Is there a much more elegant way of doing this?,How to change the decimal separator of DecimalFormat from comma to dot/point?,"I have this little crazy method that converts BigDecimal values into nice and readable Strings. -CODE- . It however, also produces a so called grouping separator "","" that makes all my values come out like this: -CODE- . I do need the separator to be a dot or a point and not a comma. Does anybody have a clue of how to accomplish this little feat? I have read this and in particular this to death now but I cannot find a way to get this done. Am I approaching this the wrong way? Is there a much more elegant way of doing this? Maybe even a solution that accounts for different local number representations, since the comma would be perfect by European standards.",no,
410,https://stackoverflow.com/questions/766956,Is there a better way?,How do I create a right click context menu in Java Swing?,I'm currently creating a right-click context menu by instantiating a new JMenu on right click and setting its location to that of the mouse's position... Is there a better way?,no,
411,https://stackoverflow.com/questions/115692,Is there a way to avoid it?,How to avoid type safety warnings with Hibernate HQL results?,"For example I have such query: -CODE- . If I try to make something like this it will show warning ""Type safety: The expression of type List needs unchecked conversion to conform to List"": -CODE- . Is there a way to avoid it?",no,
412,https://stackoverflow.com/questions/5958169,Is there a more efficient way to do this?,How to merge two sorted arrays into a sorted array?,This was asked of me in an interview and this is the solution I provided: -CODE- . Is there a more efficient way to do this? Edit: Corrected length methods.,no,
413,https://stackoverflow.com/questions/1829904,Is there a way to ignore a single FindBugs warning?,Is there a way to ignore a single FindBugs warning?,"With PMD, if you want to ignore a specific warning, you can use // NOPMD to have that line be ignored. Is there something similar for FindBugs?",no,
414,https://stackoverflow.com/questions/12525288,Is there a way to pass jvm args via command line to maven?,Is there a way to pass jvm args via command line to maven?," -CODE- . In particular, I want to do something like this: -CODE- . Oh, and I would like to do this without having to modify the pom files or set any environment variables.. etc.",no,
415,https://stackoverflow.com/questions/224311,Is there a better way to negate a boolean in Java than a simple if-else? -CODE- .,Cleanest way to toggle a boolean variable in Java?,Is there a better way to negate a boolean in Java than a simple if-else? -CODE- .,yes,
416,https://stackoverflow.com/questions/4110664,Is there a way to go directly from a String to JsonObject?,Gson: Directly convert String to JsonObject (no POJO),"Can't seem to figure this out. I'm attempting JSON tree manipulation in GSON, but I have a case where I do not know or have a POJO to convert a string into, prior to converting to JsonObject. Is there a way to go directly from a String to JsonObject? I've tried the following (Scala syntax): -CODE- . but a fails, the JSON is escaped and parsed as a JsonString only, and b returns an empty JsonObject. Any ideas?",no,
417,https://stackoverflow.com/questions/477550,Is there a way to access an iteration-counter in Java's for-each loop?,Is there a way to access an iteration-counter in Java's for-each loop?,"Is there a way in Java's for-each loop: -CODE- . to find out how often the loop has already been processed? Aside from using the old and well-known for(int i=0; i < boundary; i++) - loop, is the construct: -CODE- . the only way to have such a counter available in a for-each loop?",no,
418,https://stackoverflow.com/questions/11785200,Is there a way to get milliseconds with date?,How can I get the count of milliseconds since midnight for the current?,"Note, I do NOT want millis from epoch. I want the number of milliseconds currently on the clock. So for example, I have this bit of code. -CODE- . Is there a way to get milliseconds with date? Is there another way to do this? Note: System.currentTimeMillis() gives me millis from epoch which is not what I'm looking for.",no,
419,https://stackoverflow.com/questions/6438061,Is there any way to scroll a ScrollView programmatically to a certain position?,Can I scroll a ScrollView programmatically in Android?,"Is there any way to scroll a ScrollView programmatically to a certain position? I have created dynamic TableLayout which is placed in a ScrollView. So I want that on a specific action (like clicking a Button, etc.) the particular row should scroll automatically to a top position. Is it possible?",no,
420,https://stackoverflow.com/questions/367626,""" What's an appropriate way to fix this?","How do I fix ""The expression of type List needs unchecked conversion...'?","In the Java snippet: -CODE- . the last line generates the warning . ""The expression of type List needs unchecked conversion to conform to List<SyndEntry>"" What's an appropriate way to fix this?",no,
